ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60646,50,12/06/2020,12/12/2020,100,1649,357,5892,1131,20894,4041,74656.1,0.1,0.1,0,52,0.0,185.8,27987,60646-2020-50,POINT (-87.761826 41.993931)
60666,25,06/14/2020,06/20/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-25,POINT (-87.896371 41.979511)
60707,10,03/07/2021,03/13/2021,15,2073,35,4818.8,,4389,0,10202.5,0.0,0.1,0,40,0.0,93.0,43019,60707-2021-10,POINT (-87.808283 41.921777)
60707,8,02/21/2021,02/27/2021,16,2043,37,4749.1,,4389,0,10202.5,0.0,0.1,2,40,4.6,93.0,43019,60707-2021-8,POINT (-87.808283 41.921777)
60827,33,08/09/2020,08/15/2020,1,100,4,349.9,,807,0,2823.9,0.0,0.1,0,7,0.0,24.5,28577,60827-2020-33,POINT (-87.633087 41.650765)
60642,17,04/19/2020,04/25/2020,31,73,154,361.4,116,395,574,1955.3,0.3,0.2,0,1,0.0,5.0,20201,60642-2020-17,POINT (-87.657821 41.899935)
60661,16,04/12/2020,04/18/2020,3,20,30,201.5,30,114,302,1148.5,0.0,0.1,0,0,0.0,0.0,9926,60661-2020-16,POINT (-87.644283 41.882786)
60613,30,07/19/2020,07/25/2020,28,533,56,1063.6,966,9073,1928,18105.1,0.0,0.1,0,31,0.0,61.9,50113,60613-2020-30,POINT (-87.661343 41.953742)
60602,34,08/16/2020,08/22/2020,0,20,0,1607.7,35,514,2814,41318.3,0.0,0.1,0,0,0.0,0.0,1244,60602-2020-34,POINT (-87.628309 41.883136)
60603,45,11/01/2020,11/07/2020,0,19,0,1618.4,41,648,3492,55195.9,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-45,POINT (-87.625473 41.880112)
60616,14,04/04/2021,04/10/2021,78,3588,143,6587.8,1803,71043,3310,130440.3,0.0,0.1,0,90,0.0,165.2,54464,60616-2021-14,POINT (-87.629531 41.844869)
60624,48,11/22/2020,11/28/2020,112,2025,310,5600.4,839,19922,2320,55097.1,0.1,0.1,5,42,13.8,116.2,36158,60624-2020-48,POINT (-87.722735 41.879417)
60641,12,03/15/2020,03/21/2020,10,11,14,15.5,61,66,86,92.9,0.1,0.1,0,0,0.0,0.0,71023,60641-2020-12,POINT (-87.746791 41.946682)
60660,17,04/19/2020,04/25/2020,42,226,97,522.6,214,780,495,1803.8,0.2,0.2,9,18,20.8,41.6,43242,60660-2020-17,POINT (-87.666362 41.991062)
60644,41,10/04/2020,10/10/2020,34,1696,71,3554.7,814,22018,1706,46147.7,0.1,0.1,0,94,0.0,197.0,47712,60644-2020-41,POINT (-87.756863 41.881113)
60707,44,10/25/2020,10/31/2020,95,858,221,1994.5,,4389,0,10202.5,0.0,0.1,1,14,2.3,32.5,43019,60707-2020-44,POINT (-87.808283 41.921777)
60656,18,04/26/2020,05/02/2020,33,159,120,576.5,199,1070,722,3879.8,0.2,0.2,2,6,7.3,21.8,27579,60656-2020-18,POINT (-87.817934 41.974566)
60659,26,06/21/2020,06/27/2020,20,813,49,1979.6,605,4767,1473,11607.6,0.0,0.2,0,41,0.0,99.8,41068,60659-2020-26,POINT (-87.703266 41.990803)
60659,28,07/05/2020,07/11/2020,19,840,46,2045.4,511,5811,1244,14149.7,0.0,0.1,0,41,0.0,99.8,41068,60659-2020-28,POINT (-87.703266 41.990803)
60629,11,03/08/2020,03/14/2020,,,,,5,7,4,6.3,0.0,0.0,0,0,0.0,0.0,111850,60629-2020-11,POINT (-87.711565 41.777061)
60666,8,02/21/2021,02/27/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-8,POINT (-87.896371 41.979511)
60603,13,03/28/2021,04/03/2021,0,72,0,6132.9,80,2188,6814,186371.4,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-13,POINT (-87.625473 41.880112)
60655,11,03/08/2020,03/14/2020,,,,,5,5,17,17.4,0.0,0.0,0,0,0.0,0.0,28804,60655-2020-11,POINT (-87.701434 41.696456)
60605,36,08/30/2020,09/05/2020,23,361,84,1311.8,520,8494,1890,30865.9,0.0,0.0,0,2,0.0,7.3,27519,60605-2020-36,POINT (-87.623449 41.867824)
60604,11,03/08/2020,03/14/2020,,,,,1,1,128,127.9,0.0,0.0,0,0,0.0,0.0,782,60604-2020-11,POINT (-87.629029 41.878153)
60640,27,06/28/2020,07/04/2020,34,915,49,1312.5,1877,11320,2692,16237.5,0.0,0.1,1,86,1.4,123.4,69715,60640-2020-27,POINT (-87.662232 41.971888)
60660,14,03/29/2020,04/04/2020,28,64,65,148,91,245,210,566.6,0.3,0.2,1,1,2.3,2.3,43242,60660-2020-14,POINT (-87.666362 41.991062)
60641,15,04/05/2020,04/11/2020,112,202,158,284.4,314,698,442,982.8,0.3,0.2,4,6,5.6,8.4,71023,60641-2020-15,POINT (-87.746791 41.946682)
60646,23,05/31/2020,06/06/2020,6,372,21,1329.2,268,2701,958,9650.9,0.0,0.1,3,38,10.7,135.8,27987,60646-2020-23,POINT (-87.761826 41.993931)
60646,3,01/17/2021,01/23/2021,69,2180,246,7789.3,1057,27560,3777,98474.3,0.1,0.1,1,59,3.6,210.8,27987,60646-2021-3,POINT (-87.761826 41.993931)
60827,45,11/01/2020,11/07/2020,8,148,28,517.9,,807,0,2823.9,0.0,0.1,0,8,0.0,28.0,28577,60827-2020-45,POINT (-87.633087 41.650765)
60604,43,10/18/2020,10/24/2020,1,35,128,4475.7,28,620,3581,79283.9,0.0,0.1,0,0,0.0,0.0,782,60604-2020-43,POINT (-87.629029 41.878153)
60643,23,05/31/2020,06/06/2020,18,717,36,1437.7,405,4981,812,9988,0.1,0.1,3,58,6.0,116.3,49870,60643-2020-23,POINT (-87.662381 41.700445)
60607,15,04/05/2020,04/11/2020,204,284,689,959.8,118,403,399,1361.9,0.2,0.2,1,1,3.4,3.4,29591,60607-2020-15,POINT (-87.652727 41.876104)
60602,29,07/12/2020,07/18/2020,0,17,0,1366.6,31,334,2492,26848.9,0.0,0.1,0,0,0.0,0.0,1244,60602-2020-29,POINT (-87.628309 41.883136)
60619,11,03/08/2020,03/14/2020,,,,,9,9,15,14.7,0.0,0.0,0,0,0.0,0.0,61258,60619-2020-11,POINT (-87.60569 41.744737)
60613,50,12/06/2020,12/12/2020,141,2409,281,4807.1,2511,45172,5011,90140.3,0.1,0.1,1,37,2.0,73.8,50113,60613-2020-50,POINT (-87.661343 41.953742)
60631,18,04/26/2020,05/02/2020,25,150,85,508,209,1251,708,4236.5,0.1,0.1,0,2,0.0,6.8,29529,60631-2020-18,POINT (-87.813371 41.995019)
60654,10,03/01/2020,03/07/2020,,,,,2,2,10,10.5,0.0,0.0,0,0,0.0,0.0,19135,60654-2020-10,POINT (-87.636354 41.892485)
60707,27,06/28/2020,07/04/2020,7,403,16,936.8,250,2897,581,6734.2,0.1,0.2,0,12,0.0,27.9,43019,60707-2020-27,POINT (-87.808283 41.921777)
60642,14,03/29/2020,04/04/2020,11,27,54,133.7,45,148,223,732.6,0.2,0.1,0,0,0.0,0.0,20201,60642-2020-14,POINT (-87.657821 41.899935)
60659,11,03/08/2020,03/14/2020,,,,,4,5,10,12.2,0.0,0.0,0,0,0.0,0.0,41068,60659-2020-11,POINT (-87.703266 41.990803)
60666,53,12/27/2020,01/02/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-53,POINT (-87.896371 41.979511)
60661,19,05/03/2020,05/09/2020,4,31,40,312.3,49,227,494,2286.9,0.1,0.1,0,0,0.0,0.0,9926,60661-2020-19,POINT (-87.644283 41.882786)
60602,24,06/07/2020,06/13/2020,0,13,0,1045,26,186,2090,14951.8,0.1,0.1,0,0,0.0,0.0,1244,60602-2020-24,POINT (-87.628309 41.883136)
60617,14,03/29/2020,04/04/2020,100,208,121,252,271,638,328,773,0.3,0.3,7,10,8.5,12.1,82534,60617-2020-14,POINT (-87.556897 41.721257)
60601,17,04/19/2020,04/25/2020,7,44,48,299.8,35,198,238,1349.2,0.1,0.1,1,2,6.8,13.6,14675,60601-2020-17,POINT (-87.622844 41.886262)
60633,21,05/17/2020,05/23/2020,12,109,93,846.9,103,578,800,4490.7,0.1,0.2,0,2,0.0,15.5,12871,60633-2020-21,POINT (-87.556037 41.653147)
60604,1,01/03/2021,01/09/2021,3,81,384,10358.1,68,1244,8696,159079.3,0.0,0.1,0,0,0.0,0.0,782,60604-2021-1,POINT (-87.629029 41.878153)
60608,27,06/28/2020,07/04/2020,36,1885,46,2379.9,998,10715,1260,13528.2,0.0,0.2,3,72,3.8,90.9,79205,60608-2020-27,POINT (-87.670366 41.849879)
60625,2,01/10/2021,01/16/2021,145,5678,183,7165.3,2881,72241,3636,91163.9,0.1,0.1,7,165,8.8,208.2,79243,60625-2021-2,POINT (-87.701816 41.971155)
60604,7,02/14/2021,02/20/2021,1,88,128,11253.2,64,1624,8184,207672.6,0.0,0.1,0,0,0.0,0.0,782,60604-2021-7,POINT (-87.629029 41.878153)
60610,19,05/03/2020,05/09/2020,22,177,56,453.6,251,1142,643,2926.8,0.1,0.1,1,4,2.6,10.3,39019,60610-2020-19,POINT (-87.63581 41.90455)
60655,16,04/12/2020,04/18/2020,34,149,118,517.3,278,830,965,2881.5,0.1,0.2,1,4,3.5,13.9,28804,60655-2020-16,POINT (-87.701434 41.696456)
60637,18,04/26/2020,05/02/2020,50,356,105,750.2,415,1985,874,4183,0.1,0.2,1,14,2.1,29.5,47454,60637-2020-18,POINT (-87.604053 41.780991)
60629,13,03/28/2021,04/03/2021,137,16481,122,14734.9,2057,109515,1839,97912.4,0.1,0.2,1,235,0.9,210.1,111850,60629-2021-13,POINT (-87.711565 41.777061)
60639,24,06/07/2020,06/13/2020,117,3369,129,3722,1141,12761,1260,14097.9,0.2,0.3,7,94,7.7,103.8,90517,60639-2020-24,POINT (-87.75531 41.920609)
60640,15,04/05/2020,04/11/2020,75,175,108,251,181,584,260,837.7,0.3,0.2,5,8,7.2,11.5,69715,60640-2020-15,POINT (-87.662232 41.971888)
60646,13,03/22/2020,03/28/2020,17,26,61,92.9,119,165,425,589.6,0.1,0.1,2,2,7.1,7.1,27987,60646-2020-13,POINT (-87.761826 41.993931)
60656,45,11/01/2020,11/07/2020,169,1157,613,4195.2,884,12982,3205,47072,0.2,0.1,0,18,0.0,65.3,27579,60656-2020-45,POINT (-87.817934 41.974566)
Unknown,17,04/25/2021,05/01/2021,33,875,0,0,1656,112264,0,0,0.1,0.1,0,9,0.0,0.0,0,Unknown-2021-17,
60605,33,08/09/2020,08/15/2020,8,313,29,1137.4,553,6832,2010,24826.5,0.0,0.0,0,1,0.0,3.6,27519,60605-2020-33,POINT (-87.623449 41.867824)
60602,46,11/08/2020,11/14/2020,4,47,322,3778.1,64,1110,5145,89228.3,0.1,0.1,0,0,0.0,0.0,1244,60602-2020-46,POINT (-87.628309 41.883136)
60610,6,02/07/2021,02/13/2021,43,2833,110,7260.6,1567,51696,4016,132489.3,0.0,0.1,1,30,2.6,76.9,39019,60610-2021-6,POINT (-87.63581 41.90455)
60631,13,03/22/2020,03/28/2020,21,31,71,105,185,214,626,724.7,0.1,0.1,0,0,0.0,0.0,29529,60631-2020-13,POINT (-87.813371 41.995019)
60608,10,03/01/2020,03/07/2020,,,,,3,3,4,3.8,0.0,0.0,0,0,0.0,0.0,79205,60608-2020-10,POINT (-87.670366 41.849879)
60651,14,03/29/2020,04/04/2020,77,157,122,248.3,202,415,320,656.5,0.3,0.3,7,7,11.1,11.1,63218,60651-2020-14,POINT (-87.741017 41.901964)
60615,22,05/24/2020,05/30/2020,20,353,48,849.3,433,3040,1042,7314.2,0.1,0.1,0,14,0.0,33.7,41563,60615-2020-22,POINT (-87.602725 41.801993)
60666,38,09/13/2020,09/19/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-38,POINT (-87.896371 41.979511)
60619,16,04/12/2020,04/18/2020,93,432,152,705.2,391,1304,638,2128.7,0.3,0.3,6,27,9.8,44.1,61258,60619-2020-16,POINT (-87.60569 41.744737)
60610,51,12/13/2020,12/19/2020,83,2235,213,5728,2233,38390,5723,98388,0.0,0.1,1,23,2.6,58.9,39019,60610-2020-51,POINT (-87.63581 41.90455)
60623,22,05/24/2020,05/30/2020,206,3242,240,3770.7,1223,8951,1422,10410.7,0.2,0.4,9,121,10.5,140.7,85979,60623-2020-22,POINT (-87.717446 41.850321)
60641,32,08/02/2020,08/08/2020,70,1934,99,2723.1,1445,18929,2035,26651.9,0.1,0.1,0,53,0.0,74.6,71023,60641-2020-32,POINT (-87.746791 41.946682)
60654,38,09/13/2020,09/19/2020,21,348,110,1818.7,576,7234,3010,37805.1,0.0,0.0,0,2,0.0,10.5,19135,60654-2020-38,POINT (-87.636354 41.892485)
60651,29,07/12/2020,07/18/2020,60,1984,95,3138.3,1110,11683,1756,18480.5,0.1,0.2,1,76,1.6,120.2,63218,60651-2020-29,POINT (-87.741017 41.901964)
60656,30,07/19/2020,07/25/2020,20,359,72,1301.7,403,4890,1461,17730.9,0.1,0.1,0,10,0.0,36.3,27579,60656-2020-30,POINT (-87.817934 41.974566)
60604,32,08/02/2020,08/08/2020,0,24,0,3069.1,26,304,3325,38874.7,0.0,0.1,0,0,0.0,0.0,782,60604-2020-32,POINT (-87.629029 41.878153)
60707,17,04/25/2021,05/01/2021,20,2264,46,5262.8,,4389,0,10202.5,0.0,0.1,2,43,4.6,100.0,43019,60707-2021-17,POINT (-87.808283 41.921777)
60622,15,04/05/2020,04/11/2020,68,168,129,318.2,206,577,390,1092.9,0.3,0.3,2,3,3.8,5.7,52793,60622-2020-15,POINT (-87.681818 41.902762)
60613,24,06/07/2020,06/13/2020,14,391,28,780.2,710,3606,1417,7195.7,0.0,0.1,0,28,0.0,55.9,50113,60613-2020-24,POINT (-87.661343 41.953742)
60615,32,08/02/2020,08/08/2020,14,535,34,1287.2,744,9718,1790,23381.4,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-32,POINT (-87.602725 41.801993)
60632,27,06/28/2020,07/04/2020,50,3344,55,3673.2,819,12572,900,13809.5,0.1,0.3,3,92,3.3,101.1,91039,60632-2020-27,POINT (-87.711251 41.810038)
60654,27,06/28/2020,07/04/2020,11,181,58,945.9,357,2212,1866,11560,0.0,0.1,0,1,0.0,5.2,19135,60654-2020-27,POINT (-87.636354 41.892485)
60638,20,05/10/2020,05/16/2020,131,874,223,1486.5,644,3525,1095,5995.2,0.2,0.3,5,24,8.5,40.8,58797,60638-2020-20,POINT (-87.771902 41.787032)
60638,22,05/24/2020,05/30/2020,55,1043,94,1773.9,615,4841,1046,8233.4,0.1,0.2,3,29,5.1,49.3,58797,60638-2020-22,POINT (-87.771902 41.787032)
60614,15,04/05/2020,04/11/2020,52,172,73,241.2,193,636,271,891.9,0.2,0.2,8,9,11.2,12.6,71308,60614-2020-15,POINT (-87.652064 41.922605)
60607,25,06/14/2020,06/20/2020,11,465,37,1571.4,368,2611,1244,8823.6,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-25,POINT (-87.652727 41.876104)
60611,21,05/17/2020,05/23/2020,10,124,31,382.4,380,2076,1172,6402.3,0.0,0.1,0,2,0.0,6.2,32426,60611-2020-21,POINT (-87.620291 41.894734)
60645,11,03/08/2020,03/14/2020,,,,,4,4,8,8.4,0.0,0.0,0,0,0.0,0.0,47732,60645-2020-11,POINT (-87.695049 42.008927)
60645,16,04/12/2020,04/18/2020,137,493,287,1032.9,381,1251,798,2620.9,0.4,0.4,8,16,16.8,33.5,47732,60645-2020-16,POINT (-87.695049 42.008927)
60602,39,09/20/2020,09/26/2020,0,22,0,1768.5,42,719,3376,57797.4,0.0,0.1,0,0,0.0,0.0,1244,60602-2020-39,POINT (-87.628309 41.883136)
60602,51,12/13/2020,12/19/2020,2,64,161,5144.7,63,1432,5064,115112.5,0.0,0.1,0,1,0.0,80.4,1244,60602-2020-51,POINT (-87.628309 41.883136)
60603,26,06/21/2020,06/27/2020,0,6,0,511.1,10,125,852,10647.4,0.0,0.1,0,0,0.0,0.0,1174,60603-2020-26,POINT (-87.625473 41.880112)
60614,20,05/10/2020,05/16/2020,41,469,58,657.7,654,2793,917,3916.8,0.1,0.1,6,54,8.4,75.7,71308,60614-2020-20,POINT (-87.652064 41.922605)
60637,13,03/22/2020,03/28/2020,36,58,76,122.2,176,330,371,695.4,0.2,0.2,0,0,0.0,0.0,47454,60637-2020-13,POINT (-87.604053 41.780991)
60609,49,11/29/2020,12/05/2020,330,5002,537,8134,2369,42803,3852,69604,0.2,0.1,7,102,11.4,165.9,61495,60609-2020-49,POINT (-87.653382 41.812017)
60629,5,01/31/2021,02/06/2021,133,15678,119,14017,2001,94996,1789,84931.6,0.1,0.2,4,223,3.6,199.4,111850,60629-2021-5,POINT (-87.711565 41.777061)
60610,46,11/08/2020,11/14/2020,260,1618,666,4146.7,2210,28111,5664,72044.4,0.1,0.1,2,14,5.1,35.9,39019,60610-2020-46,POINT (-87.63581 41.90455)
60626,17,04/19/2020,04/25/2020,200,500,402,1005.4,469,1378,943,2771,0.4,0.3,10,26,20.1,52.3,49730,60626-2020-17,POINT (-87.669834 42.009469)
60631,33,08/09/2020,08/15/2020,27,515,91,1744,685,9012,2320,30519.2,0.1,0.1,0,42,0.0,142.2,29529,60631-2020-33,POINT (-87.813371 41.995019)
60637,31,07/26/2020,08/01/2020,22,753,46,1586.8,766,10861,1614,22887.4,0.0,0.1,1,27,2.1,56.9,47454,60637-2020-31,POINT (-87.604053 41.780991)
60654,45,11/01/2020,11/07/2020,167,816,873,4264.4,1055,12589,5514,65790.4,0.2,0.1,1,3,5.2,15.7,19135,60654-2020-45,POINT (-87.636354 41.892485)
60707,48,11/22/2020,11/28/2020,120,1359,279,3159.1,,4389,0,10202.5,0.0,0.1,0,15,0.0,34.9,43019,60707-2020-48,POINT (-87.808283 41.921777)
60604,37,09/06/2020,09/12/2020,0,30,0,3836.3,22,447,2813,57161.1,0.0,0.1,0,0,0.0,0.0,782,60604-2020-37,POINT (-87.629029 41.878153)
60611,11,03/08/2020,03/14/2020,,,,,11,14,34,43.2,0.0,0.0,0,0,0.0,0.0,32426,60611-2020-11,POINT (-87.620291 41.894734)
60656,13,03/22/2020,03/28/2020,22,27,80,97.9,148,176,537,638.2,0.1,0.1,0,0,0.0,0.0,27579,60656-2020-13,POINT (-87.817934 41.974566)
60613,35,08/23/2020,08/29/2020,31,672,62,1341,1052,14516,2099,28966.5,0.0,0.0,0,31,0.0,61.9,50113,60613-2020-35,POINT (-87.661343 41.953742)
60616,44,10/25/2020,10/31/2020,135,1251,248,2296.9,2233,28431,4100,52201.5,0.1,0.0,0,42,0.0,77.1,54464,60616-2020-44,POINT (-87.629531 41.844869)
60604,2,01/10/2021,01/16/2021,3,84,384,10741.7,65,1309,8312,167391.3,0.1,0.1,0,0,0.0,0.0,782,60604-2021-2,POINT (-87.629029 41.878153)
60602,14,03/29/2020,04/04/2020,,,,,6,13,482,1045,0.0,0.0,0,0,0.0,0.0,1244,60602-2020-14,POINT (-87.628309 41.883136)
60626,16,04/12/2020,04/18/2020,136,300,274,603.3,343,909,690,1827.9,0.3,0.3,10,16,20.1,32.2,49730,60626-2020-16,POINT (-87.669834 42.009469)
60605,13,03/22/2020,03/28/2020,16,39,58,141.7,89,189,323,686.8,0.2,0.1,0,0,0.0,0.0,27519,60605-2020-13,POINT (-87.623449 41.867824)
60632,12,03/15/2020,03/21/2020,4,7,4,7.7,66,70,72,76.9,0.1,0.1,0,0,0.0,0.0,91039,60632-2020-12,POINT (-87.711251 41.810038)
60827,28,07/05/2020,07/11/2020,3,87,10,304.4,65,597,228,2089.1,0.0,0.1,0,7,0.0,24.5,28577,60827-2020-28,POINT (-87.633087 41.650765)
60651,32,08/02/2020,08/08/2020,75,2166,119,3426.2,960,14774,1519,23369.9,0.1,0.2,1,78,1.6,123.4,63218,60651-2020-32,POINT (-87.741017 41.901964)
60656,40,09/27/2020,10/03/2020,38,658,138,2385.9,516,9238,1871,33496.5,0.1,0.1,0,11,0.0,39.9,27579,60656-2020-40,POINT (-87.817934 41.974566)
60659,22,05/24/2020,05/30/2020,63,716,153,1743.4,378,2777,920,6762,0.2,0.2,1,38,2.4,92.5,41068,60659-2020-22,POINT (-87.703266 41.990803)
60707,14,04/04/2021,04/10/2021,30,2193,70,5097.7,,4389,0,10202.5,0.0,0.1,1,41,2.3,95.3,43019,60707-2021-14,POINT (-87.808283 41.921777)
60611,16,04/12/2020,04/18/2020,8,72,25,222,123,514,379,1585.1,0.1,0.1,0,0,0.0,0.0,32426,60611-2020-16,POINT (-87.620291 41.894734)
60666,21,05/17/2020,05/23/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-21,POINT (-87.896371 41.979511)
60644,10,03/01/2020,03/07/2020,,,,,4,4,8,8.4,0.0,0.0,0,0,0.0,0.0,47712,60644-2020-10,POINT (-87.756863 41.881113)
60618,17,04/19/2020,04/25/2020,157,512,166,542.4,517,1843,548,1952.4,0.3,0.2,6,12,6.4,12.7,94395,60618-2020-17,POINT (-87.703343 41.946699)
60603,41,10/04/2020,10/10/2020,0,14,0,1192.5,22,498,1874,42419.1,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-41,POINT (-87.625473 41.880112)
60623,27,06/28/2020,07/04/2020,58,3583,68,4167.3,1126,13763,1310,16007.4,0.1,0.3,1,148,1.2,172.1,85979,60623-2020-27,POINT (-87.717446 41.850321)
60631,32,08/02/2020,08/08/2020,41,488,139,1652.6,677,8327,2293,28199.4,0.1,0.1,0,42,0.0,142.2,29529,60631-2020-32,POINT (-87.813371 41.995019)
60644,21,05/17/2020,05/23/2020,119,1092,249,2288.7,771,4365,1616,9148.6,0.2,0.2,12,69,25.2,144.6,47712,60644-2020-21,POINT (-87.756863 41.881113)
60646,1,01/03/2021,01/09/2021,121,2033,432,7264.1,1197,25417,4277,90817.2,0.1,0.1,2,57,7.1,203.7,27987,60646-2021-1,POINT (-87.761826 41.993931)
60604,22,05/24/2020,05/30/2020,2,21,256,2685.4,20,112,2558,14322.3,0.0,0.2,0,0,0.0,0.0,782,60604-2020-22,POINT (-87.629029 41.878153)
60616,12,03/15/2020,03/21/2020,11,14,20,25.7,69,80,127,146.9,0.1,0.1,0,0,0.0,0.0,54464,60616-2020-12,POINT (-87.629531 41.844869)
60612,13,03/22/2020,03/28/2020,62,81,181,236.1,211,322,615,938.5,0.4,0.3,1,1,2.9,2.9,34311,60612-2020-13,POINT (-87.687011 41.88004)
60666,18,04/26/2020,05/02/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-18,POINT (-87.896371 41.979511)
60707,15,04/05/2020,04/11/2020,17,46,40,106.9,87,204,202,474.2,0.2,0.2,0,1,0.0,2.3,43019,60707-2020-15,POINT (-87.808283 41.921777)
60642,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,20201,60642-2020-10,POINT (-87.657821 41.899935)
60603,16,04/12/2020,04/18/2020,,,,,3,19,256,1618.4,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-16,POINT (-87.625473 41.880112)
60633,14,03/29/2020,04/04/2020,7,11,54,85.5,27,55,210,427.3,0.2,0.1,0,0,0.0,0.0,12871,60633-2020-14,POINT (-87.556037 41.653147)
60827,41,10/04/2020,10/10/2020,2,113,7,395.4,,807,0,2823.9,0.0,0.1,0,8,0.0,28.0,28577,60827-2020-41,POINT (-87.633087 41.650765)
60638,11,03/08/2020,03/14/2020,,,,,2,2,3,3.4,0.0,0.0,0,0,0.0,0.0,58797,60638-2020-11,POINT (-87.771902 41.787032)
60608,31,07/26/2020,08/01/2020,50,2077,63,2622.3,1441,16900,1819,21337,0.0,0.1,1,75,1.3,94.7,79205,60608-2020-31,POINT (-87.670366 41.849879)
60615,25,06/14/2020,06/20/2020,12,388,29,933.5,551,4538,1326,10918.4,0.0,0.1,1,16,2.4,38.5,41563,60615-2020-25,POINT (-87.602725 41.801993)
60605,40,09/27/2020,10/03/2020,14,416,51,1511.7,667,10781,2424,39176.6,0.0,0.0,1,4,3.6,14.5,27519,60605-2020-40,POINT (-87.623449 41.867824)
60661,23,05/31/2020,06/06/2020,1,42,10,423.1,64,481,645,4845.9,0.0,0.1,0,0,0.0,0.0,9926,60661-2020-23,POINT (-87.644283 41.882786)
60611,26,06/21/2020,06/27/2020,12,175,37,539.7,527,4354,1625,13427.5,0.0,0.1,0,3,0.0,9.3,32426,60611-2020-26,POINT (-87.620291 41.894734)
60636,15,04/05/2020,04/11/2020,57,193,177,599.3,113,407,351,1263.9,0.4,0.4,9,18,27.9,55.9,32203,60636-2020-15,POINT (-87.668597 41.77599)
60613,34,08/16/2020,08/22/2020,31,641,62,1279.1,1146,13464,2287,26867.3,0.0,0.0,0,31,0.0,61.9,50113,60613-2020-34,POINT (-87.661343 41.953742)
60621,15,04/05/2020,04/11/2020,51,142,176,488.9,145,419,499,1442.7,0.4,0.3,2,6,6.9,20.7,29042,60621-2020-15,POINT (-87.638812 41.776931)
60643,11,03/08/2020,03/14/2020,,,,,4,5,8,10,0.0,0.0,0,0,0.0,0.0,49870,60643-2020-11,POINT (-87.662381 41.700445)
60617,33,08/09/2020,08/15/2020,81,1803,98,2184.6,1475,20505,1787,24844.3,0.1,0.1,1,74,1.2,89.7,82534,60617-2020-33,POINT (-87.556897 41.721257)
60618,22,05/24/2020,05/30/2020,103,1206,109,1277.6,1093,6346,1158,6722.8,0.1,0.2,3,38,3.2,40.3,94395,60618-2020-22,POINT (-87.703343 41.946699)
60637,41,10/04/2020,10/10/2020,33,988,70,2082,4360,27810,9188,58604.1,0.0,0.0,0,28,0.0,59.0,47454,60637-2020-41,POINT (-87.604053 41.780991)
60615,10,03/01/2020,03/07/2020,,,,,2,2,5,4.8,0.0,0.0,0,0,0.0,0.0,41563,60615-2020-10,POINT (-87.602725 41.801993)
60655,20,05/10/2020,05/16/2020,16,235,56,815.9,235,1804,816,6263,0.1,0.1,0,7,0.0,24.3,28804,60655-2020-20,POINT (-87.701434 41.696456)
60644,18,04/26/2020,05/02/2020,150,748,314,1567.7,744,2263,1559,4743,0.2,0.3,16,45,33.5,94.3,47712,60644-2020-18,POINT (-87.756863 41.881113)
60645,26,06/21/2020,06/27/2020,20,1140,42,2388.3,997,6778,2089,14200.1,0.0,0.2,1,67,2.1,140.4,47732,60645-2020-26,POINT (-87.695049 42.008927)
60604,47,11/15/2020,11/21/2020,8,66,1023,8439.9,82,859,10486,109846.5,0.1,0.1,0,0,0.0,0.0,782,60604-2020-47,POINT (-87.629029 41.878153)
60607,32,08/02/2020,08/08/2020,30,576,101,1946.5,593,6400,2004,21628.2,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-32,POINT (-87.652727 41.876104)
60639,22,05/24/2020,05/30/2020,216,3141,239,3470.1,1632,10460,1803,11555.8,0.2,0.3,3,83,3.3,91.7,90517,60639-2020-22,POINT (-87.75531 41.920609)
60610,15,04/05/2020,04/11/2020,15,96,38,246,109,385,279,986.7,0.2,0.2,1,1,2.6,2.6,39019,60610-2020-15,POINT (-87.63581 41.90455)
60617,18,04/26/2020,05/02/2020,152,610,184,739.1,896,2794,1086,3385.3,0.2,0.2,3,27,3.6,32.7,82534,60617-2020-18,POINT (-87.556897 41.721257)
